movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
77347,Родина ждет (мини-сериал),6.935,300,1196.0,2003,7.2,86.0,[боевик],[Россия],,,
77348,Остров надежды (ТВ),6.985,172,301.0,2002,6.5,531.0,"[драма, приключения]",[США],,,Stranded
77349,Старухи,7.483,103,549.0,2003,7.2,139.0,[драма],[Россия],,,
7735,Урга: Территория любви,7.134,120,1857.0,1991,7.8,2714.0,[драма],"[Франция, СССР]",,,
77350,Тварь (ТВ),3.671,90,163.0,2004,4.1,634.0,"[фантастика, боевик, триллер]",[США],,,Alien Lockdown
77351,История О (сериал),5.861,95,127.0,1992,7.1,92.0,[драма],[Испания],,,"Story of O, the Series"
77355,"Анжелика, маркиза ангелов",8.054,115,9005.0,1964,6.9,1767.0,"[мелодрама, приключения, история]","[Франция, Германия (ФРГ), Италия]",,,"Angélique, marquise des anges"
77356,Анжелика и король,7.919,100,6844.0,1965,6.8,1003.0,"[мелодрама, приключения, история]","[Франция, Италия, Германия (ФРГ)]",,,Angélique et le roy
77357,Анжелика и султан,7.943,105,5535.0,1968,6.6,907.0,"[мелодрама, приключения]","[Франция, Италия, Германия (ФРГ)]",,,Angélique et le sultan
77358,Великолепная Анжелика,7.967,105,5860.0,1965,6.9,994.0,"[мелодрама, приключения, история]","[Франция, Италия, Германия (ФРГ)]",,,Merveilleuse Angélique
77359,Неукротимая Анжелика,7.952,95,5560.0,1967,6.8,860.0,[приключения],"[Франция, Италия, Германия (ФРГ)]",,,Indomptable Angélique
7736,Похититель детей,7.04,113,147.0,1992,7.5,1933.0,[драма],"[Италия, Франция, Швейцария]",,100.0,Il ladro di bambini
77360,Голубой велосипед (мини-сериал),7.989,90,185.0,2000,6.7,401.0,[драма],"[Франция, Италия]",,,La bicyclette bleue
77361,Поезд,7.751,101,234.0,1973,7.0,730.0,"[драма, военный]","[Франция, Италия]",,,Le train
77362,Черная Эммануэль,4.757,94,128.0,1975,4.7,877.0,[мелодрама],"[Испания, Италия]",,,Emanuelle nera
77366,Эммануэль в Америке,4.791,100,152.0,1977,5.3,1194.0,"[для взрослых, ужасы, драма, мелодрама]",[Италия],,,Emanuelle in America
77367,Черная Эммануэль: Вокруг Света,4.801,97,105.0,1977,5.1,517.0,"[ужасы, триллер, драма, мелодрама, приключения]",[Италия],,,Emanuelle - Perché violenza alle donne?
77368,Солнечные каникулы (видео),6.28,87,7114.0,2001,4.9,3351.0,"[мелодрама, комедия, семейный]",[США],,,Holiday in the Sun
77373,Полное затмение (ТВ),5.558,93,160.0,1993,5.5,1256.0,"[ужасы, фантастика, криминал]",[США],,,Full Eclipse
77374,Последний дон (мини-сериал),7.908,258,1149.0,1997,7.2,2099.0,"[драма, криминал]",[США],,,The Last Don
77375,Обитель страха,5.117,85,111.0,2001,4.8,894.0,[ужасы],[Япония],,,Otogiriso
77376,Последний изгой (ТВ),7.159,93,731.0,1993,6.4,1495.0,[вестерн],[США],$5 500 000,,The Last Outlaw
77379,Когда молчат фанфары (ТВ),7.227,95,512.0,1998,7.3,4812.0,"[боевик, драма, военный]",[США],,,When Trumpets Fade
7738,Пейзаж в тумане,7.918,127,1440.0,1988,8.0,3848.0,[драма],"[Греция, Франция, Италия]",,75.0,Topio stin omichli
77380,Моби Дик (мини-сериал),7.112,180,786.0,1998,6.5,2969.0,"[триллер, драма, приключения]","[Великобритания, Австралия, США]",$20 000 000,80.0,Moby Dick
77381,Бандитский Петербург: Барон (мини-сериал),7.152,262,5561.0,2000,7.4,280.0,"[драма, криминал]",[Россия],,,
77383,Мутанты 2 (видео),4.75,82,454.0,2001,4.5,3700.0,"[ужасы, фантастика, триллер]",[США],$10 000 000,,Mimic 2
77385,Бандитский Петербург 4: Арестант (сериал),5.742,347,2000.0,2003,6.7,85.0,"[мелодрама, криминал]",[Россия],,,
77386,Бандитский Петербург 6: Журналист (мини-сериал),5.979,349,1820.0,2003,7.1,89.0,[криминал],[Россия],,,
773869,Моя мама,6.403,106,553.0,2015,7.0,3537.0,[драма],"[Италия, Франция, Германия]",€7 000 000,91.0,Mia madre
77387,Бандитский Петербург 5: Опер (мини-сериал),6.062,257,1792.0,2003,6.7,75.0,[криминал],[Россия],,,
77388,Бандитский Петербург 3: Крах Антибиотика (сериал),6.038,376,2862.0,2001,6.1,108.0,[криминал],[Россия],,,
7739,Короткий фильм об убийстве,7.733,84,2175.0,1987,8.2,10243.0,"[драма, криминал]",[Польша],,83.0,Krótki film o zabijaniu
77390,Порно звезда,6.887,98,131.0,1998,6.6,702.0,[криминал],[Япония],$400 000,,Poruno sutâ
77392,Побеждая Лондон (видео),6.671,93,6473.0,2001,5.4,2779.0,"[мелодрама, семейный]",[США],,,Winning London
773928,Седьмая руна (сериал),6.307,50,307.0,2014,,,"[триллер, приключения, детектив]",[Россия],,,
77394,Джанго,7.528,91,3880.0,1966,7.3,17872.0,[вестерн],"[Италия, Испания]",,92.0,Django
773949,Оккупанты,4.328,79,176.0,2014,3.6,375.0,[триллер],[США],,,The Occupants
77395,Большая белая обуза,6.586,100,2418.0,2004,6.5,11964.0,"[драма, комедия, криминал]","[Германия, США]",$14 000 000,30.0,The Big White
77396,Даже не думай 2: Тень независимости,4.726,98,4020.0,2004,3.8,188.0,"[фантастика, триллер, комедия, криминал, приключения]",[Россия],,,
77397,Антикиллер 2: Антитеррор,5.504,92,6579.0,2003,5.4,439.0,"[боевик, криминал]",[Россия],$1 000 000,,
77398,Звездный десант: Хроники (сериал 1999 – 2000),6.196,22,730.0,1999,7.6,1548.0,"[мультфильм, фантастика, боевик, приключения]",[США],,,Roughnecks: The Starship Troopers Chronicles
774,Страна чудаков,6.693,82,1550.0,2001,6.2,40430.0,"[драма, комедия]",[США],$18 000 000,46.0,Orange County
7740,Усадьба Хауардс-Энд,7.096,140,1505.0,1992,7.5,20551.0,"[драма, мелодрама]","[Великобритания, Япония, США]",,92.0,Howards End
77402,Санта-киллер (видео),5.077,78,750.0,2005,5.4,6823.0,"[ужасы, фэнтези, комедия]","[Канада, США]",,,Santa's Slay
77403,Кольцо Нибелунгов (ТВ),7.196,184,6830.0,2004,6.7,7905.0,"[фэнтези, боевик, драма, приключения]","[Германия, Великобритания, ЮАР, Италия]",$23 000 000,,Ring of the Nibelungs
77406,Одинокий Джим,6.564,88,669.0,2005,6.6,6810.0,"[драма, комедия]",[США],$500 000,60.0,Lonesome Jim
77407,Легенда Зорро,7.002,129,24679.0,2005,5.9,64951.0,"[боевик, приключения, вестерн]",[США],$75 000 000,26.0,The Legend of Zorro
774073,Как поднять миллион. Исповедь Z@drota,5.6,95,175.0,2015,,,[драма],[Россия],51 000 000 руб.,,
77408,Маленькая рыбка,6.149,114,422.0,2005,6.3,7121.0,"[триллер, драма, мелодрама, криминал]",[Австралия],,89.0,Little Fish
7741,Обязательства,7.536,118,854.0,1991,7.6,24178.0,"[драма, комедия, музыка]","[Ирландия, Великобритания, США]",,88.0,The Commitments
77413,Земляне,8.727,95,6598.0,2005,8.7,11027.0,[документальный],[США],,,Earthlings
77414,Любимчик,6.144,84,782.0,2004,5.5,2685.0,"[драма, мелодрама]",[США],,17.0,Loverboy
77415,Король,6.889,105,480.0,2005,6.7,6648.0,[драма],"[США, Великобритания]",,,The King
77418,"Там, где живут чудовища",6.877,101,13709.0,2009,6.8,83529.0,"[фэнтези, драма, приключения, семейный]","[Германия, Австралия, США]",$100 000 000,73.0,Where the Wild Things Are
7742,Алиса здесь больше не живет,7.181,112,1816.0,1974,7.4,14835.0,"[драма, мелодрама]",[США],$1 800 000,95.0,Alice Doesn't Live Here Anymore
77421,Звездная битва: Сквозь пространство и время,5.634,89,246.0,2005,5.2,418.0,"[мультфильм, фантастика, приключения]","[Китай, США]",$40 000 000,,Thru the Moebius Strip
77423,Игра по чужим правилам,7.901,118,11611.0,2006,7.2,34088.0,"[драма, биография, спорт]",[США],,55.0,Glory Road
77424,Ходят слухи,6.501,97,11107.0,2005,5.5,38435.0,"[драма, мелодрама, комедия]","[США, Германия, Австралия]",$70 000 000,20.0,Rumor Has It...
77425,Северная страна,7.572,126,6435.0,2005,7.3,31900.0,[драма],[США],$35 000 000,68.0,North Country
77426,Эон Флакс,5.787,93,24996.0,2005,5.5,106458.0,"[фантастика, боевик, детектив]",[США],$62 000 000,10.0,Æon Flux
77427,Моя ужасная няня,6.975,97,18756.0,2005,6.6,48012.0,"[фэнтези, комедия, семейный]","[США, Великобритания, Франция]",$25 000 000,73.0,Nanny McPhee
7743,Лакомб Люсьен,7.842,137,966.0,1973,7.8,4474.0,"[драма, военный]","[Франция, Германия (ФРГ), Италия]",,100.0,Lacombe Lucien
774331,Галерея Вельвет (сериал 2013 – ...),7.793,43,224.0,2013,8.1,1185.0,[драма],[Испания],,,Velvet
77434,Дочь Робин Гуда: Принцесса воров (ТВ),6.348,88,1515.0,2001,5.8,3642.0,"[боевик, мелодрама, приключения, семейный]",[США],,,Princess of Thieves
77435,Скафандр и бабочка,7.724,107,16657.0,2007,8.0,86024.0,"[драма, биография]","[Франция, США]",,94.0,Le scaphandre et le papillon
77436,"Они поженились, и у них было много детей",6.665,100,2161.0,2004,6.6,3853.0,"[драма, комедия, музыка]",[Франция],,57.0,Ils se marièrent et eurent beaucoup d'enfants
77437,"Париж, я люблю тебя",7.576,120,48395.0,2006,7.3,62023.0,"[мелодрама, комедия]","[Франция, Германия, Лихтенштейн, Швейцария]",$16 000 000,87.0,"Paris, je t'aime"
77438,Гавань,6.99,99,3316.0,2004,5.9,5864.0,"[драма, криминал]","[Великобритания, Германия, США, Испания]",,13.0,Haven
77439,Оружейный барон,7.68,122,61643.0,2005,7.6,240608.0,"[триллер, драма, криминал]","[США, Германия, Франция]",$50 000 000,61.0,Lord of War
7744,Американская ночь,7.757,115,1488.0,1973,8.1,13707.0,"[драма, мелодрама, комедия]","[Франция, Италия]",,100.0,La nuit américaine
77441,Другой мир 2: Эволюция,7.039,106,43660.0,2005,6.8,145178.0,"[фантастика, фэнтези, боевик, триллер]",[США],$50 000 000,16.0,Underworld: Evolution
77443,Город грехов,7.859,124,143974.0,2005,8.1,604768.0,"[боевик, триллер, криминал, детектив]",[США],$40 000 000,78.0,Sin City
77444,Хулиганы,8.065,109,104090.0,2004,7.5,114159.0,"[драма, криминал, спорт]","[США, Великобритания]",,47.0,Hooligans
77445,Новая полицейская история,7.475,123,9028.0,2004,7.0,17950.0,"[боевик, триллер, драма, криминал]","[Гонконг, Китай]",HKD 80 000 000,63.0,Xin jingcha gushi
77447,Рисовая рапсодия,6.327,106,108.0,2004,6.8,498.0,"[драма, комедия]","[Сингапур, Гонконг, Австралия]",,,Hainan ji fan
77448,Новый Свет,6.777,135,8102.0,2005,6.7,67758.0,"[драма, мелодрама, биография, история]","[США, Великобритания]",$30 000 000,62.0,The New World
7745,Кабаре,8.014,124,5984.0,1972,7.9,35325.0,"[драма, мюзикл]",[США],$6 000 000,97.0,Cabaret
77450,Лысый нянька: Спецзадание,6.702,95,43248.0,2005,5.5,60094.0,"[боевик, триллер, драма, комедия, семейный]","[Канада, США]",$56 000 000,20.0,The Pacifier
774511,Рыжие (сериал),3.146,-,116.0,2013,,,[комедия],[Россия],,,
774514,Красавчик (сериал),7.059,58,727.0,2013,7.9,49.0,[мелодрама],[Корея Южная],,,Pretty Man
77453,Капитан Алатристе,6.809,145,3427.0,2006,6.1,9834.0,"[триллер, драма, мелодрама, приключения, военный, история]",[Испания],€24 000 000,,Alatriste
77454,Правила съема: Метод Хитча,7.767,117,113461.0,2005,6.7,229345.0,"[мелодрама, комедия]",[США],$70 000 000,69.0,Hitch
77455,Садовник Эдема,5.951,88,203.0,2007,6.1,669.0,"[драма, комедия]",[США],$5 000 000,,Gardener of Eden
774581,Осторожно: дети! (сериал),3.483,23,169.0,2012,,,[комедия],[Россия],,,
7746,"Воскресенье, проклятое воскресенье",6.548,110,345.0,1971,7.2,3732.0,[драма],[Великобритания],,92.0,Sunday Bloody Sunday
77463,Подальше от тебя,6.903,130,12460.0,2005,6.5,50923.0,"[драма, мелодрама, комедия]","[США, Германия, Великобритания]",,75.0,In Her Shoes
77465,Сезон охоты,7.128,83,33049.0,2006,6.2,62222.0,"[мультфильм, комедия, приключения, семейный]",[США],$85 000 000,48.0,Open Season
77466,"Больше, чем любовь",7.557,107,49405.0,2005,6.6,57083.0,"[драма, мелодрама, комедия]",[США],$30 000 000,41.0,A Lot Like Love
77468,Война теней,5.542,93,408.0,2005,5.6,5872.0,"[боевик, триллер, драма, криминал]",[США],,18.0,Shadowboxer
7747,В этом мире,6.506,88,143.0,2002,7.5,3684.0,[драма],[Великобритания],£75 000,,In This World
774749,Флеминг (мини-сериал),7.0,44,1497.0,2014,7.4,3261.0,"[драма, биография]",[Великобритания],,,Fleming
774799,Санджей и Крейг (сериал 2013 – ...),4.657,23,191.0,2013,5.0,1211.0,"[мультфильм, комедия, семейный]",[США],,,Sanjay and Craig
7748,Кровавое воскресенье,7.033,107,792.0,2001,7.7,18824.0,"[драма, военный, история]","[Великобритания, Ирландия]",£2 000 000,92.0,Bloody Sunday
774807,Ты прекрасен (сериал),7.597,-,214.0,2013,,,[мелодрама],[Тайвань],,,Yuan lai shi mei nan
774815,Ночь отдыха для мам,5.358,98,1141.0,2014,5.4,9568.0,[комедия],[США],$5 000 000,18.0,Moms' Night Out
77483,Провал во времени,6.688,139,277.0,1979,6.7,668.0,"[фантастика, боевик, приключения]",[Япония],,,Sengoku jieitai
7749,Центральный вокзал,7.69,113,1099.0,1998,8.0,27914.0,[драма],"[Бразилия, Франция]",$2 900 000,94.0,Central do Brasil
77496,Обреченный на одиночество,7.709,85,187.0,1977,6.7,307.0,"[боевик, драма, биография]",[Япония],,,Kenka karate kyokushinken
774961,Повелитель тьмы,4.921,90,141.0,2012,4.5,965.0,"[ужасы, триллер]",[Великобритания],,,Sawney: Flesh of Man
77497,109-й идет без остановки,6.933,96,130.0,1975,7.0,565.0,"[триллер, драма, криминал]",[Япония],,,Shinkansen daibakuha
775,Обыкновенный преступник,6.831,93,2622.0,1999,6.4,11362.0,"[комедия, криминал]","[Ирландия, Германия, Великобритания, США]",,14.0,Ordinary Decent Criminal
7750,Приманка,6.733,115,201.0,1995,6.9,1515.0,"[драма, криминал]",[Франция],,,L'appât
7751,Свадебный банкет,6.657,106,289.0,1993,7.6,10375.0,"[драма, мелодрама, комедия]","[Тайвань, США]",$1 000 000,96.0,Xi yan
775140,Я здесь,5.222,97,152.0,2014,5.3,650.0,"[триллер, драма]","[Германия, Дания]",,0.0,I Am Here
775162,Свобода! Бесконечное лето (сериал 2013 – ...),7.445,25,736.0,2013,7.9,729.0,"[аниме, мультфильм, спорт]",[Япония],,,Free!
775197,Редкая группа крови (сериал),5.718,50,288.0,2013,,,[мелодрама],[Россия],,,
7752,Дом улыбок,5.961,110,111.0,1990,6.6,136.0,"[драма, мелодрама]",[Италия],,,La casa del sorriso
775209,Половое воспитание,5.301,92,1171.0,2014,5.6,3026.0,"[мелодрама, комедия]",[США],,64.0,Sex Ed
775238,Мать-и-мачеха (сериал),5.587,45,144.0,2012,,,[мелодрама],[Россия],,,
77527,Преданный садовник,7.149,123,6644.0,2005,7.5,104477.0,"[триллер, драма, мелодрама, детектив]","[Великобритания, Германия]",$25 000 000,84.0,The Constant Gardener
775276,Зверополис,8.646,108,53352.0,2016,8.4,48136.0,"[мультфильм, боевик, комедия, криминал, приключения, семейный]",[США],$150 000 000,,Zootopia
77528,Белая графиня,6.794,135,911.0,2005,6.7,5131.0,"[драма, мелодрама, военный, история]","[Великобритания, США, Германия, Китай]",$16 000 000,50.0,The White Countess
775282,Я стану лучше,6.966,95,269.0,2012,6.9,186.0,[драма],"[Франция, Бельгия]",,,Ombline
7753,Музыкальная шкатулка,7.324,124,239.0,1989,7.3,4877.0,"[триллер, драма]",[США],,75.0,Music Box
77530,Тот самый человек,6.32,83,2655.0,2005,5.5,21087.0,"[боевик, комедия, криминал]","[Германия, США]",$33 000 000,,The Man
77531,Тренер Картер,8.064,136,54050.0,2005,7.2,89245.0,"[драма, спорт]","[США, Германия]",$30 000 000,65.0,Coach Carter
77538,Синоптик,6.267,102,5657.0,2005,6.6,66608.0,"[драма, комедия]","[США, Германия]",$22 000 000,58.0,The Weather Man
7754,Красный гаолян,7.362,91,790.0,1987,7.5,5448.0,"[драма, мелодрама, военный]",[Китай],,100.0,Hong gao liang
77540,Джон Картер,6.955,132,77712.0,2012,6.6,207202.0,"[фантастика, фэнтези, боевик, приключения]",[США],$250 000 000,51.0,John Carter
775400,Каникулы маленького Николя,6.559,97,1371.0,2014,6.0,1108.0,[комедия],[Франция],,,Les vacances du petit Nicolas
775413,Ночной сюрприз,6.841,106,129.0,2013,5.6,209.0,"[мелодрама, комедия]",[Китай],,,One Night Surprise
775441,Шоссе,7.791,135,315.0,2014,7.6,14823.0,"[драма, мелодрама, приключения]",[Индия],,,Highway
77547,Луау — вечеринка по-гавайски,5.772,31,160.0,1982,6.0,248.0,"[ужасы, комедия]",[США],,,Luau
77548,Труп невесты,7.823,77,81887.0,2005,7.4,176633.0,"[мультфильм, мюзикл, фэнтези, мелодрама]","[Великобритания, США]",$40 000 000,83.0,Corpse Bride
7755,Тема,7.527,98,801.0,1979,7.3,250.0,"[драма, мелодрама, комедия]",[СССР],,,
775506,Проверка на любовь (ТВ),5.669,91,315.0,2013,,,[мелодрама],[Россия],,,
77551,Это случилось в долине,6.55,114,2946.0,2004,6.5,16279.0,"[триллер, драма, мелодрама]",[США],$8 000 000,52.0,Down in the Valley
775516,Читающий лица,7.241,142,380.0,2013,6.8,1094.0,"[драма, история]",[Корея Южная],,,Gwansang
775524,Ожидается мистраль,7.164,104,1198.0,2014,6.6,1490.0,"[семейный, драма, комедия]",[Франция],,,Avis de mistral
77555,Нападение на 13-й участок,6.93,109,15108.0,2005,6.3,63863.0,"[боевик, триллер, драма, криминал]","[США, Франция]",$30 000 000,60.0,Assault on Precinct 13
775580,Учителя (сериал),6.705,-,1291.0,2013,,,[мелодрама],[Россия],,,
77566,Двойная игра (ТВ),5.169,84,116.0,2006,4.8,1440.0,"[мелодрама, комедия]",[США],,,Getting Played
77567,Беовульф и Грендель,5.819,103,2159.0,2005,5.9,15572.0,"[фэнтези, боевик, драма, приключения]","[Канада, Великобритания, Исландия, США, Австралия]",,48.0,Beowulf & Grendel
77569,Убийственная сексуальность,5.054,80,286.0,2005,5.1,1897.0,"[комедия, криминал]",[США],,,Drop Dead Sexy
775707,Пилигрим: Пауло Коэльо,5.764,112,686.0,2014,5.6,287.0,"[драма, биография, музыка]","[Бразилия, Испания]",BRL 12 500 000,11.0,Não Pare na Pista: A Melhor História de Paulo Coelho
77571,Спасая лицо,6.94,97,320.0,2004,7.6,7280.0,"[драма, мелодрама, комедия]",[США],,87.0,Saving Face
775727,Дикие истории,7.686,122,35147.0,2014,8.2,70506.0,"[триллер, драма, комедия]","[Аргентина, Испания]",$3 300 000,95.0,Relatos salvajes
77574,Империя волков,6.565,128,4716.0,2005,5.9,9108.0,"[боевик, триллер, драма]",[Франция],€24 000 000,,L'empire des loups
77575,Корсиканец,6.904,92,5244.0,2004,5.7,2680.0,"[боевик, комедия, криминал]",[Франция],,,L' Enquête corse
77576,Клик: С пультом по жизни,7.096,107,86774.0,2006,6.4,230563.0,"[фэнтези, драма, мелодрама, комедия]",[США],$82 500 000,32.0,Click
77577,Всё или ничего,7.45,113,33405.0,2005,6.4,124666.0,"[комедия, криминал, спорт]",[США],$82 000 000,31.0,The Longest Yard
7758,Потоки любви,7.397,141,370.0,1984,7.9,2808.0,"[драма, комедия]",[США],,100.0,Love Streams
77581,Повернуть время вспять,6.139,100,182.0,2004,6.2,1329.0,"[драма, мелодрама]",[Франция],,63.0,Les temps qui changent
77582,Просто друзья,6.862,100,424.0,2005,6.1,758.0,"[драма, мелодрама, комедия]",[Франция],,,Je préfère qu'on reste amis
77583,"Набережная Орфевр, 36",7.558,111,6200.0,2004,7.2,13217.0,"[боевик, триллер, драма, криминал]",[Франция],€13 580 000,100.0,36 Quai des Orfèvres
77584,Ключи от  машины,5.98,90,298.0,2003,5.4,1165.0,[комедия],[Франция],,,Les Clefs de bagnole
77588,Перевозчик 2,7.003,87,56783.0,2005,6.3,150743.0,"[боевик, триллер, криминал]","[Франция, США]",$32 000 000,51.0,Le Transporteur II
77592,Ледяной урожай,6.682,84,4149.0,2005,6.3,20328.0,"[триллер, драма, комедия, криминал]",[США],$16 000 000,46.0,The Ice Harvest
77593,Стелс,5.978,121,8745.0,2005,5.0,44513.0,"[фантастика, боевик, триллер, приключения]",[США],$135 000 000,13.0,Stealth
77595,Мисс «Изгой»,4.42,90,212.0,2004,2.3,2402.0,"[фэнтези, комедия, приключения]",[США],$2 000 000,,Miss Cast Away
77596,Хороший год,7.669,117,44112.0,2006,6.9,68861.0,"[драма, мелодрама, комедия]","[США, Великобритания]",$35 000 000,25.0,A Good Year
776,Осмосис Джонс,7.192,95,6386.0,2001,6.2,24207.0,"[мультфильм, фэнтези, боевик, комедия, приключения]",[США],$75 000 000,55.0,Osmosis Jones
7760,Тоска Вероники Фосс,7.595,104,1128.0,1982,8.0,4239.0,[драма],[Германия (ФРГ)],DEM 2 600 000,75.0,Die Sehnsucht der Veronika Voss
77601,Дом-монстр,6.932,91,27066.0,2006,6.6,63492.0,"[мультфильм, фэнтези, комедия, детектив, семейный]",[США],$75 000 000,74.0,Monster House
77609,Кирпич,6.989,110,10319.0,2005,7.4,80133.0,"[детектив, драма]",[США],$500 000,80.0,Brick
77613,Охотник за головами,6.076,95,297.0,2004,5.3,1362.0,"[триллер, драма]","[США, Канада]",$5 500 000,,Pursued
776176,20 000 дней на Земле,7.458,97,1478.0,2014,7.5,7274.0,"[документальный, драма, музыка]",[Великобритания],,,"20,000 Days on Earth"
77621,Когда меня полюбят,5.13,81,268.0,2004,4.5,2896.0,"[триллер, драма]",[США],,,When Will I Be Loved
77623,Игра слов,5.967,104,602.0,2005,5.5,5877.0,[драма],"[США, Германия]",$14 000 000,43.0,Bee Season
77624,Скрытое,6.689,117,4076.0,2004,7.3,49589.0,"[триллер, драма, детектив]","[Франция, Австрия, Германия, Италия]",€8 000 000,89.0,Caché
77628,Мариголд: Путешествие в Индию,6.868,110,197.0,2007,4.9,1408.0,[комедия],"[США, Индия]",,,Marigold
77630,С любимыми не расставайтесь,6.095,135,313.0,2004,4.1,1158.0,[драма],[Индия],,,Yeh Lamhe Judaai Ke
77631,Бадшах,7.959,175,547.0,1999,6.8,11519.0,"[мюзикл, боевик, триллер, комедия]",[Индия],,,Baadshah
77632,На чужбине,8.248,186,571.0,1997,7.0,7828.0,"[мюзикл, боевик, драма, мелодрама]",[Индия],,,Pardes
77633,Сумасшедшее сердце,8.269,179,1006.0,1997,7.1,13430.0,"[мюзикл, драма, мелодрама, комедия]",[Индия],,,Dil To Pagal Hai
77634,Мстительница,7.454,146,267.0,1996,4.2,1008.0,"[боевик, драма]",[Индия],,,Army
77635,Страстная любовь,7.747,146,314.0,1996,5.2,1682.0,"[боевик, драма, мелодрама, комедия]",[Индия],,,Chaahat
77636,Каран и Арджун,8.068,175,937.0,1995,6.9,8084.0,"[фэнтези, боевик, мелодрама, комедия]",[Индия],,,Karan Arjun
77637,"Дорогая, это Индия",6.22,162,253.0,1995,4.1,1020.0,[мелодрама],[Индия],,,Oh Darling Yeh Hai India
77638,Время сумасшедших влюбленных,7.883,175,357.0,1995,4.9,1320.0,"[боевик, драма, мелодрама, комедия]",[Индия],,,Zamaana Deewana
776381,Дэвид Боуи: Пять лет,8.232,105,440.0,2013,7.6,508.0,[документальный],[Великобритания],,,David Bowie: Five Years
776384,Семейная игра (сериал),8.41,54,146.0,2013,8.7,26.0,[драма],[Япония],,,Kazoku gêmu
77639,Жизнь под страхом,7.934,178,533.0,1993,7.9,14624.0,"[триллер, драма, мелодрама, детектив]",[Индия],,,Darr
77640,Каприз,8.012,170,522.0,1994,6.9,3840.0,[мелодрама],[Индия],,,Anjaam
77641,Сезон любви,7.53,158,357.0,1994,8.2,10932.0,"[драма, мелодрама, комедия, музыка]",[Индия],,,Kabhi Haan Kabhi Naa
77642,Игра со смертью,8.212,175,634.0,1993,7.8,15207.0,"[триллер, драма, криминал]",[Индия],INR 40 000 000,,Baazigar
77643,Госпожа Майя,6.268,130,309.0,1993,5.6,1457.0,"[драма, мелодрама, детектив]","[Франция, Великобритания, Индия]",,,Maya
776439,За пригоршню поцелуев,7.134,98,182.0,2014,6.1,254.0,[драма],"[Испания, Венесуэла]",,,Por un puñado de besos
77644,Мечты джентльмена,7.647,155,335.0,1992,7.0,4505.0,"[мюзикл, мелодрама, комедия]",[Индия],,,Raju Ban Gaya Gentleman
776449,Кто ты? (сериал),7.791,49,657.0,2013,,,"[триллер, детектив, мелодрама]",[Корея Южная],,,Who Are You
77645,Чары колдовские,7.478,152,434.0,1992,6.6,3745.0,"[фэнтези, драма, мелодрама, комедия]",[Индия],,,Chamatkar
776453,"Про жену, мечту и еще одну…",6.492,72,438.0,2013,6.9,16.0,"[драма, мелодрама, комедия]",[Россия],,,
77646,Безумная любовь,7.87,155,409.0,1992,6.9,3666.0,"[мюзикл, боевик, мелодрама, комедия, криминал]",[Индия],,,Deewana
77647,Горбатая гора,7.562,134,70961.0,2005,7.7,248963.0,"[драма, мелодрама]","[США, Канада]",$14 000 000,87.0,Brokeback Mountain
77649,Ограбление на Бейкер-Стрит,7.502,111,48893.0,2008,7.3,149052.0,"[триллер, драма, криминал]","[Великобритания, США, Австралия]",$40 000 000,79.0,The Bank Job
7765,Восхождение,7.983,106,5820.0,1976,8.3,3438.0,"[драма, военный]",[СССР],,,
77655,Бей и кричи,5.792,95,898.0,2005,5.5,28796.0,"[мелодрама, комедия, семейный, спорт]",[США],$45 000 000,41.0,Kicking & Screaming
77658,30 дней ночи,6.587,113,25247.0,2007,6.6,129970.0,"[ужасы, триллер]","[США, Новая Зеландия]",$30 000 000,51.0,30 Days of Night
7766,Баффало Билл и индейцы,6.084,123,255.0,1976,6.2,2949.0,"[комедия, вестерн]",[США],$6 000 000,82.0,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson"
77660,Незваные гости,7.212,119,34537.0,2005,7.0,273814.0,"[мелодрама, комедия]",[США],$40 000 000,75.0,Wedding Crashers
776669,Адский фьорд (сериал),6.818,210,450.0,2012,7.4,574.0,"[комедия, детектив, криминал]",[Норвегия],,,Hellfjord
77673,Ключ от всех дверей,7.426,104,57470.0,2005,6.5,84153.0,"[ужасы, триллер, детектив]","[США, Германия]",$43 000 000,38.0,The Skeleton Key
776803,"Game of Thrones: Season 2 - In Production, Iceland (видео)",7.771,4,112.0,2012,7.7,9.0,,[],,,
776830,Красотки в Париже,5.764,116,2333.0,2014,5.3,1215.0,[комедия],[Франция],,,Sous les jupes des filles
777,Братство волка,7.407,142,27824.0,2001,7.1,50231.0,"[ужасы, боевик, драма, детектив, приключения]",[Франция],$29 000 000,72.0,Le Pacte des loups
7770,Кентерберийские рассказы,6.924,124,1127.0,1971,6.5,4367.0,"[драма, комедия, история]","[Италия, Франция]",,,I racconti di Canterbury
77702,Сорок оттенков грусти,5.735,108,230.0,2004,6.0,1139.0,"[драма, мелодрама, музыка]",[США],$1 500 000,60.0,Forty Shades of Blue
777026,Вычислитель,4.812,80,8302.0,2014,4.3,516.0,[фантастика],[Россия],$2 200 000,,
777028,Скуби-Ду! Боязнь сцены (видео),6.557,75,327.0,2013,7.1,389.0,"[мультфильм, приключения, семейный]",[США],,,Scooby-Doo! Stage Fright
777032,Бармен,6.247,100,15059.0,2015,5.4,242.0,"[комедия, фэнтези]",[Россия],60 000 000 руб.,,
